جدي,43
مجوني,3
عالمي,17
المشحون,13
مسرح,22
محنط,1
الفنون,13
مشاهد,12
باهتة,3
التلوين,2
اغنية,121
رديءة,2
التلحين,3
شابت,5
فما,871
تغريني,6
برمت,2
بالمسرح,1
اخرجيني,2
ودعيني,11
****,215
الرياض,71
139ه,2
1979ميبعثرني,1
الشوق,265
تغيبين,3
الجبال,140
البحار,92
يرسلني,1
هبوب,9
عاصفات,4
الغبار,68
يزرعني,2
السحاب,80
الثقال,5
وراء,181
المدار,12
واه,16
تبصرين,6
العذاب,95
المكبل,5
نظراتي,2
كلماتي,21
تلمحين,2
الخناجر,15
ترضع,11
ضحكاتي,2
اخوض,8
بدونك,10
ارقص,6
الحراب,15
امثل,6
رواية,16
اهذي,14
بالف,17
ارجع,26
انسدال,3
المساء,241
فاحلم,7
رميت,33
شقاءي,9
بليل,42
عيونك,23
نمت,37
نام,84
الشقاء,43
غبت,43
شيء,510
شذاها,22
الحانها,5
صباها,24
الوانها,8
اقزامها,1
الكبار,30
الطغاه,3
دبجته,2
اكف,26
المني,201
سطرته,4
دموع,76
الضني,21
غبتي,1
عكس,19
لندن,8
1978م,3
1398هارجع,1
احمل,63
صدري,122
جراح,45
النهار,182
يثقلني,3
ظلي,40
تكتسي,2
ثياب,36
حاربت,9
بالشعر,45
يفهم,27
الشعرا,2
غنيت,29
لطهر,3
يغتصب,5
الطهرا,1
سلمي,24
مزقا,12
الشديد,17
ادرك,40
الحلما,2
فيم,42
امضي,64
صراعي,2
العنيد,15
هتفت,17
ضوات,1
بسمة,45
كالقمر,4
كلا,111
ينحني,25
لزيف,2
حاذر,4
الساح,10
لمكر,3
فنحن,25
نفعله,2
لصغار,7
اعود,65
اشق,10
صدور,33
الخيل,126
يدري,88
لبسمة,2
ساحرة,9
سهيل,12
1397ه,3
197مبيروت,1
بيروت,20
ويحك,10
والطيب,4
الشطان,17
مسكوب,5
رحلتنا,5
الوجد,136
مركبنا,1
افق,107
منصوب,3
مترعة,13
النهدين,4
مترفة,2
دنياك,28
وعد,99
بشوق,8
الوصل,96
مخصوب,1
مقلتيك,41
الاهواء,24
اعنفها,1
شفاهك,15
ايماء,5
ترحيب,1
ورود,20
جءت,196
ازرعها,3
ضفاءر,8
مصلوب,10
الناس,832
ذبحت,7
بيض,38
الاماني,143
غال,15
الطفلة,21
الذيب,3
تواري,41
مليح,7
ياسرني,2
قضي,87
الوعد,63
محبوب,8
كان-يا,1
بيروت-اذ,1
رقصت,28
اليالي,236
طارت,23
الاعاجيب,2
شعر,125
جميل,88
اذكره,8
الصنوبر,4
التفاح,16
مكتوب,12
حب,236
ضمني,16
مضي,243
وقده,4
حنايا,26
مشبوب,6
تصفي,1
اعرفه,20
دماءي,47
الحمر,25
معصوب,2
اسرته,3
الروم,19
لحقت,5
العراب,3
خانته,5
الاعاريب,2
حملت,93
كبدي,32
الالام,41
فانفطرت,1
طوحت,3
الياس,122
التجاريب,2
يالزعامات,1
تلهو,27
اعشقها,5
ربما,300
عشق,83
الازراء,1
منكوب,2
ارضعوني,1
شراب,11
سخروا,2
غصبت,2
الاكاذيب,7
تنتهي,39
غفلة,65
عندي,177
معتقة,12
انتهت,22
عندهم,14
الالاعيب,1
الالي,70
ساقوك,2
عارية,18
لموت,49
يصرخ,37
تعذيب,4
ناشدتنا,1
شفاه,58
ضارعة,2
دعانا,6
عفاف,7
منك,427
مسلوب,9
استفاق,7
ضمير,35
جوانحنا,7
مخدر,3
ضفاف,43
محجوب,2
ضحك,21
الجلاد,15
دمعت,6
غص,23
بالاهات,5
مكروب,5
سقطت,46
انتفض,10
يلعنا,1
اطرقت,3
اسي,93
المجد,425
المحاريب,4
نهيم,6
سلام,185
عز,165
مطلبه,7
وعده,12
المطال,3
عرقوب,4
عشنا,20
الذل,93
عاف,5
صحبتنا,3
نمنا,6
الصبر,160
ضج,27
ايوب,8
اكلما,5
فيهم,163
يذبحنا,5
قلنا,44
السلام,177
العلات,5
مطلوب,5
كلما,558
استاسد,3
العدوان,13
باركه,1
جبان,20
الاذعان,8
مجذوب,3
ترجع,20
الارض,1111
يغسلها,1
بالجرح,8
النار,285
الفتح,43
شءبوب,5
1398ه,2
1978مالدجي,1
شوق,118
عطر,88
وتر,43
دنا,46
امتطينا,1
الحلم,320
مهرا,11
انطلقنا,4
متاهات,18
تقولي,16
شيءا,216
ضقت,14
بحمل,6
كاذبات,1
خاءنات,2
خادعات,1
لنعش,4
اعنف,5
اسرار,69
لحظة,160
شابهتها,2
الحظات,15
نرجع,5
لدينا,33
ومض,17
باهت,7
مقلتينا,2
بقايا,156
رعشة,41
شفتينا,1
نرسف,2
بقيود,2
الندم,38
الفظ,27
نقتات,3
الدموع,100
فكانا,3
التقينا,48
لعرس,8
الميتين,7
يدفنوا,1
يسعون,5
الحياري,9
الضاءعين,2
نذكر,2
جوع,55
الفقراء,33
عذاب,49
البءساء,6
تلمسنا,1
الحمي,119
فنهار,1
كباقي,5
الاشقياء,14
1978م*,1
عد,84
الطالبات,2
انهارت,3
عليهن,20
مدرسة,14
جلاجل,4
--,384
بسط,17
كفيه,47
فماذا,50
اعطيته,4
الزهور,57
افجع,2
الزهر,108
صريعا,17
نيوب,8
المناجل,5
العبير,14
مريول,1
خفقه,3
الصبا,250
الجداءل,7
الجمال,171
رات,61
ابهي,24
الصبايا,37
الغوافل,2
